05 · ITEMS MASTER,,,,,,,,,,,,,,,,,,,,,,
Tabela operacional central: 54 arquivos + 97 abas + itens lembrados. Colunas em ordem cognitiva.,,,,,,,,,,,,,,,,,,,,,,
OBJETIVO,Dividir abas multi-produto por secao.,,,,,,,,,,,,,,,,,,,,,
PROXIMA ACAO,Revisar itens marcados REVIEW_REQUIRED.,,DONO,Leonardo,STATUS,WORKING,,,,,,,,,,,,,,,,
ITEM-002-S060,Trigger_TOP,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Trigger_TOP,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Trigger_TOP,d463c87ca843,1,skill_uid,
ITEM-002-S061,Trigger_MECE,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Trigger_MECE,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Trigger_MECE,d463c87ca843,1,variant_id,
ITEM-002-S062,Trigger_Prop_Map,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Trigger_Prop_Map,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Trigger_Prop_Map,d463c87ca843,23,proprietary_or_specific_term | generic_normalized_term | detected_occurrences_in_canonical_skills | normalization_rule,
ITEM-002-S063,Palantir_Codificado,SHEET_ITEM,,,C03,EXTERNAL_REFERENCE,REVIEW_REQUIRED,WORKING,#cluster:research-evidence #tipo:external_reference #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Palantir_Codificado,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Palantir_Codificado,d463c87ca843,536,PALANTIR · MODELO CODIFICADO,
ITEM-002-S064,Benchmark_Verificado,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Benchmark_Verificado,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Benchmark_Verificado,d463c87ca843,8,"BENCHMARK · SEPARAÇÃO ENTRE FATO, CLAIM E REFERÊNCIA",
ITEM-002-S065,IDX_Praxis_SSOT,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!IDX_Praxis_SSOT,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,IDX_Praxis_SSOT,d463c87ca843,17,IDX / PRAXIS · FONTE ÚNICA DE VERDADE DESK-OS,
ITEM-002-S066,Backlog_V3,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Backlog_V3,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Backlog_V3,d463c87ca843,20,BACKLOG INTEGRADO V3 · BENCHMARK → POC → COMERCIAL,
ITEM-002-S067,Sessoes_V3,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Sessoes_V3,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Sessoes_V3,d463c87ca843,11,SESSÕES ATUALIZADAS V3,
ITEM-002-S068,Fontes_V3,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Fontes_V3,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Fontes_V3,d463c87ca843,8,FONTES E PROVENIÊNCIA V3,
ITEM-001-S069,Dashboard,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,SUPERSEDED,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRA.xlsx,03DESKOSPLANILHAMESTRA.xlsx!Dashboard,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-001,Dashboard,90a3b94d359d,18,DESK-OS · PLANILHA-MESTRA DE PRODUTO E PRÉ-DESENVOLVIMENTO,
ITEM-001-S070,Requisitos,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,SUPERSEDED,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRA.xlsx,03DESKOSPLANILHAMESTRA.xlsx!Requisitos,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-001,Requisitos,90a3b94d359d,37,ID | Área | Requisito | Especificação / Regra | Prioridade,
ITEM-001-S071,Geometria,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,SUPERSEDED,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRA.xlsx,03DESKOSPLANILHAMESTRA.xlsx!Geometria,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-001,Geometria,90a3b94d359d,16,ID | Elemento | X inicial (mm) | Y inicial (mm) | Largura (mm),
ITEM-001-S072,Storyboard,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,SUPERSEDED,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRA.xlsx,03DESKOSPLANILHAMESTRA.xlsx!Storyboard,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-001,Storyboard,90a3b94d359d,20,Quadro | Título | Referência | Operação / Conteúdo | Objetivo,
ITEM-001-S073,Fluxos_QR,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,SUPERSEDED,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRA.xlsx,03DESKOSPLANILHAMESTRA.xlsx!Fluxos_QR,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-001,Fluxos_QR,90a3b94d359d,18,QR ID | Tipo | Origem | Destino / Ação | Escopo,
ITEM-001-S074,Decisoes_Riscos,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,SUPERSEDED,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRA.xlsx,03DESKOSPLANILHAMESTRA.xlsx!Decisoes_Riscos,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-001,Decisoes_Riscos,90a3b94d359d,13,ID | Tipo | Tema | Descrição | Impacto,
ITEM-001-S075,Fontes,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,SUPERSEDED,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRA.xlsx,03DESKOSPLANILHAMESTRA.xlsx!Fontes,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-001,Fontes,90a3b94d359d,14,ID | Organização | Título / Referência | Categoria | URL / Local,
ITEM-001-S076,Board_PreDev,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,SUPERSEDED,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRA.xlsx,03DESKOSPLANILHAMESTRA.xlsx!Board_PreDev,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-001,Board_PreDev,90a3b94d359d,7,Fase | Objetivo | Atividades | Entregável | Gate,
ITEM-003-S077,README,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!README,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,README,068eecdaa550,6,23-06 — BASE ESTRUTURADA COMPLETA,sistema editorial
ITEM-003-S078,PAGINAS,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!PAGINAS,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,PAGINAS,068eecdaa550,14,Página | Arquivo | Ordem | Título | Cluster,sistema editorial
ITEM-003-S079,CLAIMS_E_DADOS,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!CLAIMS_E_DADOS,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,CLAIMS_E_DADOS,068eecdaa550,36,ID | Página | Domínio | Subtema | Métrica/Conceito,sistema editorial
ITEM-003-S080,PALAVRAS_CHAVE,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!PALAVRAS_CHAVE,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,PALAVRAS_CHAVE,068eecdaa550,6,ID | Palavra-chave | Volume mínimo | Volume máximo | Intenção,sistema editorial
ITEM-003-S081,PUBLICO,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!PUBLICO,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,PUBLICO,068eecdaa550,10,ID | Categoria | Descrição | Faixa | Evidência/Comportamento,sistema editorial
ITEM-003-S082,CONCORRENTES,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!CONCORRENTES,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,CONCORRENTES,068eecdaa550,6,ID | Nome | Categoria | Relação | Oferta/Função,sistema editorial
ITEM-003-S083,TECNICAS,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!TECNICAS,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,TECNICAS,068eecdaa550,13,ID | Área | Técnica | Aplicação | Página,sistema editorial
ITEM-003-S084,SISTEMA_EDITORIAL,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!SISTEMA_EDITORIAL,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,SISTEMA_EDITORIAL,068eecdaa550,11,ID | Tipo | Nome | Descrição | Página,sistema editorial
ITEM-003-S085,CALENDARIO,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!CALENDARIO,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,CALENDARIO,068eecdaa550,13,ID | Semana | Sprint | Objetivo da Sprint | Pilar,sistema editorial
ITEM-003-S086,ROTINA_SEMANAL,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!ROTINA_SEMANAL,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,ROTINA_SEMANAL,068eecdaa550,8,Dia | Fase | Ação | Princípio | Fonte,sistema editorial
ITEM-003-S087,TEMPLATE_CARROSSEL,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!TEMPLATE_CARROSSEL,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,TEMPLATE_CARROSSEL,068eecdaa550,10,ID | Página do carrossel | Função | Conteúdo esperado | Fonte,sistema editorial
ITEM-003-S088,GAPS,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!GAPS,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,GAPS,068eecdaa550,10,ID | Área | Lacuna | Prioridade | Próxima ação,sistema editorial
ITEM-003-S089,OCR_BRUTO,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!OCR_BRUTO,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,OCR_BRUTO,068eecdaa550,14,Página | Arquivo | Texto OCR integral,sistema editorial
ITEM-003-S090,RESUMO,SHEET_ITEM,PRG-TDAH,,C12,WORKBOOK,PROPOSED,WORKING,#cluster:editorial-content #tipo:workbook #origem:sheet,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx,2306_DADOS_ESTRUTURADOS_COMPLETO.xlsx!RESUMO,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-003,RESUMO,068eecdaa550,8,RESUMO EXECUTIVO DO CORPUS,sistema editorial
ITEM-014-S091,01_Project_State,SHEET_ITEM,PRG-TDAH,PRD-COPILOTO-TDAH,C11,WORKBOOK,PROPOSED,WORKING,#cluster:tdah-domain #tipo:workbook #origem:sheet,copilottdahosworkbook.xlsx,copilottdahosworkbook.xlsx!01_Project_State,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-014,01_Project_State,e2e4e135b69a,21,ID | Item | Tipo | Epistêmico | Status,
ITEM-014-S092,02_GTM_Calendar_D0-D90,SHEET_ITEM,PRG-TDAH,PRD-COPILOTO-TDAH,C11,WORKBOOK,PROPOSED,WORKING,#cluster:tdah-domain #tipo:workbook #origem:sheet,copilottdahosworkbook.xlsx,copilottdahosworkbook.xlsx!02_GTM_Calendar_D0-D90,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-014,02_GTM_Calendar_D0-D90,e2e4e135b69a,25,Dia | Fase | CMD / Ação | Output Esperado | DoD,
ITEM-014-S093,03_Evidence_Ledger,SHEET_ITEM,PRG-TDAH,PRD-COPILOTO-TDAH,C11,WORKBOOK,PROPOSED,WORKING,#cluster:tdah-domain #tipo:workbook #origem:sheet,copilottdahosworkbook.xlsx,copilottdahosworkbook.xlsx!03_Evidence_Ledger,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-014,03_Evidence_Ledger,e2e4e135b69a,11,ID | Claim | Epistêmico | Fonte | Verificado,
ITEM-014-S094,04_Skills_Registry,SHEET_ITEM,PRG-TDAH,PRD-COPILOTO-TDAH,C11,WORKBOOK,PROPOSED,WORKING,#cluster:tdah-domain #tipo:workbook #origem:sheet,copilottdahosworkbook.xlsx,copilottdahosworkbook.xlsx!04_Skills_Registry,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-014,04_Skills_Registry,e2e4e135b69a,26,Skill | Função | Trigger Keywords | Output Principal | Integração Copilot,
ITEM-014-S095,05_72H_Master_Plan,SHEET_ITEM,PRG-TDAH,PRD-COPILOTO-TDAH,C11,WORKBOOK,PROPOSED,WORKING,#cluster:tdah-domain #tipo:workbook #origem:sheet,copilottdahosworkbook.xlsx,copilottdahosworkbook.xlsx!05_72H_Master_Plan,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-014,05_72H_Master_Plan,e2e4e135b69a,22,Hora / Dia | Tarefa | Executor | Input | Output,
ITEM-014-S096,06_ICP_Competitors,SHEET_ITEM,PRG-TDAH,PRD-COPILOTO-TDAH,C11,WORKBOOK,PROPOSED,WORKING,#cluster:tdah-domain #tipo:workbook #origem:sheet,copilottdahosworkbook.xlsx,copilottdahosworkbook.xlsx!06_ICP_Competitors,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-014,06_ICP_Competitors,e2e4e135b69a,14,ICP | Fernanda (Primário) | Substituto A | Substituto B | Substituto C,
ITEM-014-S097,07_Decisions_Log,SHEET_ITEM,PRG-TDAH,PRD-COPILOTO-TDAH,C11,WORKBOOK,PROPOSED,WORKING,#cluster:tdah-domain #tipo:workbook #origem:sheet,copilottdahosworkbook.xlsx,copilottdahosworkbook.xlsx!07_Decisions_Log,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-014,07_Decisions_Log,e2e4e135b69a,14,ID | Decisão | Escolha | Justificativa | Premissa,
ITM-MEM-001,CAP-AGENT-FACTORY,CAPABILITY,,,C04,CAPABILITY,REVIEW_REQUIRED,DRAFT,#origem:provided-context #cluster:architecture-system,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRG-ASA,,,0,Fabrica de agentes. A avaliar; sem documentacao dedicada confirmada.,
ITM-MEM-002,TRACK-TDAH,TRACK,,,C11,TRACK,PROPOSED,DRAFT,#origem:provided-context #cluster:tdah-domain,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRD-COURSE-EXPRESS,,,0,Trilha TDAH do Course Express.,
ITM-MEM-003,TRACK-MACRO-PERSONALIZATION,TRACK,,,C05,TRACK,PROPOSED,DRAFT,#origem:provided-context #cluster:macro-personalization,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRD-COURSE-EXPRESS,,,0,Trilha de macro-personalizacao.,
ITM-MEM-004,TRACK-ANTHROPIC-STACK,TRACK,,,C04,TRACK,PROPOSED,DRAFT,#origem:provided-context #cluster:architecture-system,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRD-COURSE-EXPRESS,,,0,Trilha Anthropic Stack.,
ITM-MEM-005,TRACK-CLAUDE-POWER-USER,TRACK,,,C10,TRACK,PROPOSED,DRAFT,#origem:provided-context #cluster:directory-knowledge,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRD-COURSE-EXPRESS,,,0,Trilha Claude Power User.,
ITM-MEM-006,INIT-GTM-SHOWROOM,INITIATIVE,,,C02,INITIATIVE,PROPOSED,DRAFT,#origem:provided-context #cluster:business-gtm,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRG-SMALL-BUSINESS,,,0,Iniciativa de demonstracao e aquisicao.,
ITM-MEM-007,INIT-AGENCY-KIT,INITIATIVE,,,C02,INITIATIVE,PROPOSED,DRAFT,#origem:provided-context #cluster:business-gtm,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRG-SMALL-BUSINESS,,,0,Iniciativa/oferta sem documentacao suficiente.,
ITM-MEM-008,MODULE-M1,MODULE,,,C02,MODULE,REVIEW_REQUIRED,DRAFT,#origem:provided-context #cluster:business-gtm,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRD-BUSINESS-SUITE,,,0,Modulo M1 da Business Suite.,
ITM-MEM-009,MODULE-M2,MODULE,,,C02,MODULE,REVIEW_REQUIRED,DRAFT,#origem:provided-context #cluster:business-gtm,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRD-BUSINESS-SUITE,,,0,Modulo M2 da Business Suite.,
ITM-MEM-010,MODULE-M5,MODULE,,,C02,MODULE,REVIEW_REQUIRED,DRAFT,#origem:provided-context #cluster:business-gtm,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRD-BUSINESS-SUITE,,,0,Modulo M5 da Business Suite.,
ITM-MEM-011,PRODUCT-SETUP-SUITE,OFFER,,,C04,OFFER,REVIEW_REQUIRED,DRAFT,#origem:provided-context #cluster:architecture-system,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRD-LEONARDO-OS,,,0,Setup Suite; candidato a avaliar.,
ITM-MEM-012,PRODUCT-AI-OS-RESET,OFFER,,,C04,OFFER,REVIEW_REQUIRED,DRAFT,#origem:provided-context #cluster:architecture-system,,memory:provided,Validar com evidencia,SIM,RECORD,MISSING,PROVIDED_PROJECT_CONTEXT,PRD-LEONARDO-OS,,,0,AI OS Reset; candidato a avaliar.,
,,,,,,,,,,,,,,,,,,,,,,
<- VOLTAR AO WORKSPACE,,,,,,,,,,,,,,,,,,,,,,
